#ticID,gaiaID,ra,dec,p,pErr,t0Fit,t0FitErr,periodBLS,duration,durationErr,denFit,denFitErr,u1,u1Err,u2,u2Err,const,constErr,chir,deltarho,trdepth,rmsoot,ar,arErr,b,bErr,i,iErr,t12t14,t12t14Err,rpj,rpjErr,rpe,rpeErr,rank1,rank2,rank3,rank4,prf,pd,peta,t0Lin,t0LinErr,periodLin,periodLinErr,alpha,beta,teff,teffErr,radius,radiusErr,mass,massErr,rho,rhoErr,contratio,tmag,vmag,gmag,rv,rvErr,nrv,srv,gofAl,astroExcess,astroExcessSig,snI,snII,snIII,snOE,snOEfit,r2oot,q,sde,sdeAl,p2pio,p2ps,r,ntr,apnum,btier,bitmask,mult
117644481,3174294776673552128,67.7516970958379,-14.365248817067199,0.094,0.005,1439.0132,0.0003,0.25059000000000003,0.045,0.002,1.18,0.26,0.87,0.2,0.28,0.0,0.000166,6.9e-05,0.937,1.506,9988.0,0.001794,1.58,0.09,0.64,0.07,66.24,4.15,0.12,0.04,1.06,0.1,11.62,1.15,1,1,1,1,100.0,63.93,74.7,1439.011,0.0007,0.25066,1e-05,0.000218,1.8e-05,5862.0,132.77,1.13,0.06,1.06,0.13,0.73,0.15,3.76,11.967,12.809000000000001,12.499,84.927,1.351,17.0,4.43,3.0989999999999998,0.0,0.0,39.909,0.895,0.423,1.679,0.5660000000000001,0.053,0.125,15.415999999999999,9.027999999999999,1.121,0.9990000000000001,1.0290000000000001,92,1,4,0,1
294301883,3603529272750802560,203.7581951405745,-17.5034960572159,0.121,0.005,1569.1507,0.0003,4.464930000000001,0.146,0.003,1.14,0.17,0.2,0.63,0.35,1.02,2.3e-05,7.5e-05,0.8190000000000001,1.051,16706.0,0.000781,10.63,0.16,0.25,0.13,88.67,0.33,0.07,0.03,1.31,0.11,14.4,1.19,1,1,1,1,100.0,97.17,56.87,1569.144,0.0002,4.46528,5e-05,4.8e-05,0.000147,6070.0,110.69,1.09,0.05,1.13,0.15,0.88,0.19,1.09,11.347000000000001,11.753,11.775,-3.0669999999999997,2.61,4.0,4.1610000000000005,2.635,0.0,0.0,83.485,0.115,2.046,0.898,0.28300000000000003,0.028999999999999998,0.027000000000000003,5.825,3.202,1.889,1.0490000000000002,1.3559999999999999,4,1,2,0,1
308211363,3511140265605806720,198.15416191907312,-17.8691176077815,0.119,0.004,1559.7066,0.0017,20.68435,0.291,0.008,,,0.39,0.0,0.23,0.0,0.000177,0.000205,1.022,,16462.0,0.0012519999999999999,,,0.41,0.1,89.02,0.24,0.09,0.03,1.04,0.09,11.38,0.97,1,1,1,1,74.4,98.6,72.53,,,,,,,5132.0,115.9,0.88,0.05,0.87,0.1,1.29,0.29,18.14,12.04,12.89,12.61,-29.619,1.871,3.0,2.5810000000000004,1.084,0.0,0.0,36.078,0.41600000000000004,1.501,,,0.061,0.009000000000000001,2.281,0.985,0.797,1.12,1.093,1,2,3,2,1
308098254,3558354604869150208,168.292907934282,-17.6577793827186,0.094,0.003,1538.7247,0.0007,9.62567,0.185,0.005,0.76,0.26,0.34,0.0,0.26,0.0,2.6e-05,6.4e-05,0.943,0.758,9710.0,0.000644,15.52,1.02,0.56,0.06,87.93,0.51,0.1,0.02,1.13,0.09,12.36,1.0,1,1,1,1,100.0,98.6,79.04,1538.7254,0.0005,9.62616,0.00023999999999999998,-0.00179,0.001513,5473.0,123.4,1.2,0.06,0.96,0.12,0.55,0.12,1.04,11.569,12.213,12.065,17.222,0.775,16.0,2.448,4.293,0.0,0.0,56.468,1.755,2.805,1.818,0.943,0.22399999999999998,0.013000000000000001,4.618,2.634,1.0659999999999998,1.0070000000000001,1.143,3,2,3,0,1
1525480,3748285171163441792,156.5277115843176,-17.26281367978,0.083,0.011,1543.348,0.001,5.51199,0.136,0.008,1.03,0.36,0.16,1.43,0.83,1.86,1.9e-05,0.0001,1.053,0.095,7975.0,0.001118,11.84,0.83,0.58,0.09,87.2,0.69,0.09,0.06,0.8,0.14,8.75,1.59,1,1,1,1,100.0,98.32,79.6,1543.3603,0.0023,5.509869999999999,0.00084,-0.000672,0.002467,5519.0,127.05,0.97,0.05,0.97,0.12,1.08,0.25,0.62,12.267000000000001,12.963,12.764000000000001,32.726,1.7209999999999999,8.0,3.8760000000000003,3.446,0.0,0.0,24.986,2.521,2.93,0.292,0.257,0.0,0.019,5.9479999999999995,3.698,0.868,1.013,0.812,4,2,3,0,1
347357977,5730126322991104256,132.8988216114212,-16.3862765708306,0.049,0.003,1514.2367,0.0031,12.68587,0.18,0.011,1.05,0.47,0.04,1.53,0.28,0.0,4e-05,6.6e-05,0.965,0.24100000000000002,2537.0,0.000539,20.78,1.36,0.49,0.14,88.64,0.52,0.05,0.05,0.51,0.06,5.58,0.67,1,1,1,1,95.0,98.83,64.66,1514.2495,0.0,12.67717,0.0,0.0,0.0,5851.0,125.12,1.04,0.05,1.06,0.13,0.93,0.2,4.03,11.488,11.592,11.918,30.605999999999998,0.447,26.0,1.7630000000000001,9.175,0.0,0.0,15.339,0.12,3.016,0.18600000000000003,0.177,0.17,0.011000000000000001,4.005,3.075,0.912,0.98,0.519,2,2,3,0,1
423670610,2370146709813594624,9.7659239957544,-17.2218063505756,0.145,0.042,1374.0804,0.0008,10.3248,0.129,0.005,0.78,0.24,-0.29,1.6,0.29,0.0,2.4e-05,0.00010700000000000001,1.041,0.804,14947.0,0.000596,16.35,1.04,0.95,0.07,86.68,0.3,0.5,0.0,1.8,0.61,19.8,6.71,1,1,1,1,88.6,96.15,80.83,1374.081,0.0,10.32203,0.0,0.0,0.0,5993.0,123.9,1.25,0.06,1.1,0.13,0.56,0.12,0.22,11.349,11.995,11.763,-0.379,11.603,8.0,26.184,3.4760000000000004,0.0,0.0,56.303999999999995,0.302,2.911,0.0,0.0,0.037000000000000005,0.008,4.4719999999999995,2.438,4.499,1.088,1.344,2,2,5,1,1
46627823,2970781118606872192,85.1817032324273,-17.545746840585,0.122,0.004,1464.5203,0.0006,6.00035,0.237,0.004,0.27,0.04,0.35,0.56,0.03,0.95,3.6e-05,7e-05,1.107,0.209,15931.0,0.0006349999999999999,7.97,0.3,0.53,0.05,86.21,0.78,0.12,0.02,1.99,0.16,21.82,1.79,1,1,1,1,99.8,93.49,57.14,1464.5086,0.0014,6.0052,0.0005,-0.002008,0.0014529999999999999,6301.0,131.31,1.64,0.08,1.24,0.18,0.28,0.06,1.6,11.04,11.305,11.419,72.944,5.273,11.0,13.950999999999999,13.607000000000001,0.0,0.0,119.734,2.126,1.886,1.043,0.354,0.03,0.031,4.638,2.708,1.64,1.055,1.993,4,1,3,1,1
95112238,2991334190684094208,90.4837539630888,-16.8166767689684,0.164,0.074,1467.1775,0.0004,1.36206,0.049,0.003,3.7,1.47,0.24,0.0,0.38,0.0,0.00014199999999999998,0.000263,0.93,0.342,23153.0,0.0016350000000000002,7.13,0.82,0.84,0.13,83.22,0.98,0.5,0.0,0.91,0.55,9.97,6.08,1,1,1,1,99.6,97.74,73.4,1467.1764,0.0007,1.3620700000000001,8e-05,0.000297,0.000156,3374.0,157.0,0.56,0.07,0.55,0.02,3.19,0.17,3.8,12.274000000000001,14.695,13.515,,,,,23.25,0.328,32.6,47.108000000000004,0.588,1.671,1.392,0.14300000000000002,0.38799999999999996,0.024,12.318,7.315,1.591,0.993,0.752,15,1,5,1,1
257483992,5147695536082116352,30.738423410998898,-16.3741691612832,0.142,0.001,1383.3876,0.0005,8.786710000000001,0.275,0.003,0.29,0.04,0.34,0.0,0.26,0.0,0.00011999999999999999,6e-05,0.626,2.8489999999999998,22753.0,0.0009109999999999999,10.61,0.31,0.47,0.03,87.47,0.39,0.12,0.01,2.6,0.16,28.55,1.78,1,1,1,1,81.2,97.2,87.3,1383.3954,0.0,8.787989999999999,0.0,0.0,0.0,5484.0,126.7,1.84,0.1,0.96,0.12,0.15,0.03,0.27,11.225,11.953,11.725,46.63,9.2,5.0,16.413,1.8459999999999999,0.0,0.0,89.55,1.796,3.022,0.7040000000000001,0.0,0.745,0.02,3.34,1.452,1.099,1.0859999999999999,2.7030000000000003,2,2,3,1,1
29959761,5156648751892607488,42.2614413136961,-16.5576554942558,0.073,0.005,1412.0607,0.0006,1.6468900000000002,0.049,0.004,3.17,2.33,0.43,0.0,0.2,0.0,6.1e-05,9e-05,0.96,0.415,5093.0,0.000721,7.69,1.27,0.8,0.04,84.02,1.25,0.16,0.08,0.53,0.07,5.79,0.75,1,1,1,1,99.4,97.23,81.87,1412.056,0.0024,1.6470200000000002,0.00039,0.002144,0.00091,5027.0,122.4,0.73,0.04,0.84,0.1,2.17,0.55,15.17,11.800999999999998,12.632,12.372,,,,,1.675,0.0,0.0,22.554000000000002,0.41200000000000003,2.7,1.344,1.024,0.0,0.019,10.064,6.254,1.298,1.046,0.498,10,1,4,0,1
437248515,3545873945303316224,169.4388602614618,-19.054778105991,0.125,0.005,1540.6765,0.0002,3.40585,0.111,0.002,0.72,0.14,-0.23,0.74,0.31,0.0,3.5e-05,5.5e-05,0.867,0.7440000000000001,15799.0,0.000816,7.62,0.31,0.81,0.03,83.88,0.41,0.28,0.04,1.58,0.13,17.32,1.39,1,1,1,1,99.8,95.48,77.02,1540.675,0.001,3.40581,0.00018999999999999998,-0.000828,0.000375,6217.0,102.23,1.27,0.05,1.2,0.17,0.59,0.12,2.56,11.455,11.658,11.815999999999999,-0.33899999999999997,2.0709999999999997,8.0,4.667,9.287,0.0,0.0,84.318,0.8270000000000001,1.916,1.913,0.28300000000000003,0.002,0.022000000000000002,8.021,4.922,1.382,0.981,1.524,8,2,5,0,1
176685457,5678340222972504832,141.920643464595,-19.3476476693669,0.075,0.022,1514.5136,0.0015,4.4355,0.093,0.008,0.5,0.27,0.12,1.63,-0.8,2.19,5e-06,0.000123,1.001,0.146,6359.0,0.000867,8.04,1.38,0.93,0.04,83.33,0.97,0.5,0.09,1.03,0.36,11.31,3.95,1,1,1,1,95.8,98.01,56.23,1514.5132,0.0036,4.4353,0.00098,0.004154,0.006189,6245.0,124.1,1.38,0.07,1.21,0.17,0.46,0.11,1.92,12.267999999999999,12.868,12.655,38.792,2.6719999999999997,4.0,4.26,4.281000000000001,0.0,0.0,18.358,1.081,1.9509999999999998,1.929,0.6759999999999999,0.002,0.012,6.1129999999999995,2.952,1.785,1.0290000000000001,1.054,3,2,5,0,1
432132155,5680318240094898432,137.31171011185958,-19.7780212118368,0.099,0.007,1516.236,0.0013,4.89963,0.172,0.007,0.24,0.11,-0.09,1.57,0.28,0.0,0.000106,0.000118,0.966,1.47,9878.0,0.0010539999999999998,6.73,0.8,0.81,0.04,83.06,1.19,0.22,0.04,1.27,0.17,13.96,1.82,1,1,1,1,100.0,93.02,62.73,1516.2452,0.0014,4.89799,0.00045,0.001152,0.002834,5774.0,129.7,1.29,0.07,1.03,0.13,0.48,0.12,16.29,12.204,12.940999999999999,12.681,22.816999999999997,2.546,2.0,2.87,3.363,0.0,0.0,32.975,0.042,2.295,0.249,0.303,0.008,0.023,4.544,2.951,1.052,1.0,1.247,3,2,5,0,1
25227021,6824362975013782784,326.95373324026923,-19.9541668485906,0.102,0.003,1305.6023,0.0014,27.141759999999998,0.466,0.007,,,0.8,0.43,-0.57,0.63,5.8e-05,6.1e-05,0.758,,11082.0,0.000712,,,0.52,0.04,88.33,0.29,0.1,0.01,1.37,0.1,15.0,1.08,1,1,1,1,82.0,88.51,85.58,,,,,,,6052.0,120.48,1.35,0.06,1.13,0.15,0.46,0.1,0.27,11.331,12.235,11.739,23.656999999999996,5.853,3.0,8.087,4.691,0.0,0.0,50.647,0.303,2.715,,,0.015,0.012,2.377,1.094,1.0759999999999998,1.112,1.369,1,1,3,3,1
268529943,2356249333811520512,14.495637178500099,-19.8299257385764,0.131,0.002,1380.3281,0.0005,4.30253,0.156,0.002,0.96,0.14,0.27,0.11,0.28,0.0,3e-05,9.9e-05,0.9590000000000001,2.8689999999999998,19736.0,0.000932,9.79,0.12,0.2,0.12,88.85,0.23,0.08,0.02,1.69,0.12,18.53,1.27,1,1,1,1,97.8,99.05,88.58,1380.3347,0.0004,4.300590000000001,0.00011999999999999999,-1.9e-05,0.000276,5703.0,126.55,1.3,0.07,1.02,0.13,0.47,0.1,0.08,11.020999999999999,11.645,11.474,-1.49,2.4859999999999998,18.0,8.407,16.107,0.0,0.0,94.149,1.676,3.96,1.001,1.061,0.145,0.028999999999999998,5.73,3.3339999999999996,2.252,1.061,1.739,5,2,1,1,1
98672702,2362829567306051328,9.6242314513089,-19.762045651607398,0.142,0.068,1371.5077,0.0007,15.12885,0.126,0.004,0.91,0.23,-0.53,1.65,-1.06,1.85,3e-06,9e-05,0.97,2.3480000000000003,15304.0,0.00062,22.21,1.93,0.98,0.08,87.47,0.28,0.5,0.0,2.12,1.13,23.31,12.45,1,1,1,1,96.2,84.49,88.9,1371.4985,0.0,15.133220000000001,0.0,0.0,0.0,6045.6,132.13,1.5,0.08,1.12,0.14,0.33,0.07,0.09,11.524000000000001,11.689,11.922,-19.271,4.77,14.0,14.237,12.13,0.0,0.0,56.45,0.466,9.253,2.821,0.031,0.08,0.006,4.3839999999999995,2.977,3.071,1.054,1.65,2,1,5,1,1
178289267,5094406193214399616,60.9482778589622,-19.0568181984764,0.122,0.002,1413.1627,0.0003,2.3506400000000003,0.11,0.002,0.86,0.22,0.26,0.14,0.26,0.0,0.0001,6.2e-05,0.9440000000000001,0.653,15747.0,0.000851,6.32,0.4,0.63,0.04,84.31,1.03,0.14,0.02,1.18,0.08,12.96,0.93,1,1,1,1,100.0,74.59,77.73,1413.1625,0.0006,2.35059,4e-05,-0.000193,7.8e-05,5593.0,124.49,0.97,0.05,0.99,0.13,1.08,0.24,1.3,11.708,12.333,12.182,-0.505,0.9,11.0,2.364,5.461,0.0,0.0,116.12299999999999,0.491,0.975,2.173,0.7070000000000001,0.0,0.037000000000000005,10.914000000000001,6.409,1.442,1.025,1.1420000000000001,17,2,4,0,1
219766989,3502630870240466560,192.32172036402162,-21.333032973648102,0.054,0.021,1570.7766,0.0007,0.51108,0.048,0.005,0.25,0.2,-0.39,0.79,0.29,0.0,7.9e-05,5.1e-05,0.992,0.311,2828.0,0.00085,1.52,0.66,0.95,0.05,51.04,10.02,0.5,0.0,0.82,0.36,9.0,3.96,1,1,1,1,93.8,89.88,70.84,1570.7763,0.0016,0.51098,5.9999999999999995e-05,0.0006490000000000001,9.9e-05,6095.0,126.01,1.53,0.07,1.14,0.15,0.32,0.07,1.96,11.995,12.671,12.405,-16.918,1.594,9.0,3.806,9.16,0.0,0.0,17.659000000000002,1.9969999999999999,0.74,0.7,0.40399999999999997,0.006,0.062,11.934000000000001,6.888999999999999,1.051,1.024,0.733,42,2,5,0,1
219701535,3540742558896245888,175.47283696486568,-21.7967631483814,0.073,0.032,1542.2432,0.0019,5.46676,0.103,0.01,0.41,0.31,0.22,0.0,0.31,0.0,6e-06,8.8e-05,1.02,0.252,3984.0,0.0007,8.66,1.68,0.94,0.12,83.76,0.95,0.5,0.0,1.17,0.57,12.83,6.31,1,1,1,1,97.8,97.54,78.32,1542.233,0.0006,5.46968,0.00023999999999999998,0.000826,0.001527,6597.0,132.36,1.61,0.08,1.38,0.23,0.33,0.08,4.18,11.738,12.257,12.064,-8.79,1.0490000000000002,18.0,3.531,6.956,0.0,0.0,14.054,0.267,2.042,0.9890000000000001,0.043,0.011000000000000001,0.012,7.097,3.75,1.1540000000000001,0.9890000000000001,0.919,3,1,5,0,1
118956453,5656184406542140032,135.4163028014509,-20.7203686334043,0.104,0.017,1517.5496,0.0004,2.34476,0.087,0.003,0.52,0.12,3.58,7.46,-6.63,4.38,-2e-05,9.9e-05,0.8490000000000001,1.462,15741.0,0.0009289999999999999,5.34,0.21,0.91,0.04,80.15,0.46,0.5,0.05,1.08,0.24,11.84,2.6,1,1,1,1,100.0,92.17,61.27,1517.5489,0.0003,2.3449299999999997,5e-05,0.000134,0.00010800000000000001,5515.0,133.36,1.04,0.06,0.97,0.13,0.85,0.19,1.1,11.94,12.613,12.469000000000001,33.077,4.047,3.0,5.591,1.1640000000000001,0.0,0.0,54.303000000000004,0.6629999999999999,2.336,1.121,0.125,0.031,0.024,7.716,4.526,1.556,0.985,1.263,5,2,5,0,1
139444326,2961906861478465408,80.73118598454609,-21.9556874095828,0.033,0.008,1437.1725,0.0022,3.52685,0.12,0.01,0.75,0.4,1.27,0.41,0.28,0.0,9e-06,3.9e-05,1.006,1.182,1632.0,0.0005740000000000001,7.91,0.7,0.6,0.12,85.66,1.22,0.04,0.07,0.52,0.16,5.68,1.73,1,1,1,1,98.2,99.63,53.46,1437.1697,0.0049,3.5269,0.00056,-0.0023,0.001011,5817.0,126.43,1.58,0.12,1.05,0.13,0.27,0.07,2.35,11.526,12.079,11.972000000000001,52.595,0.706,26.0,2.8369999999999997,84.03,0.654,149.0,14.127,1.93,2.0269999999999997,0.28300000000000003,0.08800000000000001,0.003,0.023,12.435,7.069,1.227,1.004,0.581,15,2,3,1,1
393748848,2961947440329443712,80.76396222282929,-21.6899237075074,0.095,0.007,1438.1062,0.0007,2.12791,0.156,0.005,0.08,0.02,0.61,0.09,0.29,0.2,9e-05,3.7e-05,0.958,0.95,6580.0,0.0008359999999999999,2.72,0.09,0.9,0.05,70.73,0.89,0.41,0.02,2.0,0.3,21.92,3.29,1,1,1,1,99.8,96.69,59.93,1438.0988,0.0014,2.12813,0.0001,-0.000576,0.000166,5998.0,123.61,2.11,0.16,1.11,0.14,0.12,0.03,38.58,11.793,11.864,12.205,82.53399999999999,0.976,21.0,3.5460000000000003,41.482,0.267,38.9,51.636,0.713,1.311,1.689,0.505,0.037000000000000005,0.045,10.435,6.318,1.083,1.015,1.546,21,2,5,1,1
139733308,4899428146994060800,67.2228465089853,-21.4820567902923,0.12,0.01,1436.3754,0.0006,4.76253,0.138,0.006,1.0,0.27,0.43,0.92,0.37,1.44,-7.2e-05,0.00010400000000000001,1.057,0.805,16441.0,0.000987,10.64,0.6,0.57,0.06,86.94,0.75,0.12,0.04,1.04,0.14,11.46,1.56,1,1,1,1,100.0,93.01,75.3,1436.372,0.0009,4.76337,0.00026000000000000003,-9.7e-05,0.0007480000000000001,5258.0,123.01,0.88,0.05,0.9,0.11,1.34,0.32,2.43,11.901,12.597999999999999,12.429,5.649,1.344,15.0,4.138999999999999,0.586,0.0,0.0,60.488,0.183,1.716,0.789,0.141,0.016,0.02,5.976,3.307,1.53,1.011,1.087,4,1,3,0,1
268766053,5136559128264765184,31.909163932004198,-20.6618429805737,0.139,0.009,1382.9286,0.0006,3.3080800000000004,0.095,0.004,1.29,0.52,0.06,1.3,0.2,0.0,1.6e-05,0.000173,1.026,0.008,19080.0,0.001684,9.06,1.05,0.79,0.03,85.0,1.09,0.27,0.05,1.19,0.15,13.04,1.67,1,1,1,1,100.0,93.88,79.52,1382.9212,0.0012,3.3096,0.00028,-0.000517,0.0005610000000000001,4960.0,120.54,0.86,0.05,0.82,0.1,1.29,0.32,1.55,11.762,12.591,12.347000000000001,-3.025,1.295,7.0,2.7239999999999998,-1.834,0.0,0.0,43.696999999999996,1.1079999999999999,2.311,0.157,0.39299999999999996,0.016,0.02,8.769,5.008,1.817,0.9940000000000001,1.113,8,2,4,0,1
114749636,2340919358581488768,359.19151171410914,-22.1532315658707,0.081,0.013,1353.0695,0.001,4.60021,0.185,0.008,0.18,0.08,-1.53,2.55,2.13,2.97,4.7e-05,6.7e-05,0.9940000000000001,2.137,7172.0,0.000752,5.86,0.52,0.79,0.04,82.27,1.25,0.17,0.04,1.08,0.22,11.86,2.43,1,1,1,1,100.0,65.26,73.44,1353.071,0.0048,4.60121,0.00122,-0.004675,0.0026089999999999998,5909.0,118.47,1.34,0.07,1.07,0.14,0.44,0.1,1.95,11.761,12.681,12.183,-1.662,0.66,16.0,2.077,6.234,0.0,0.0,47.423,0.738,2.256,1.5230000000000001,0.218,0.016,0.028999999999999998,6.127000000000001,3.7889999999999997,1.305,1.068,1.107,6,2,4,0,1
204376737,2385171398768647552,348.15712819608046,-22.67412482167,0.152,0.004,1354.0365,0.0003,3.36029,0.114,0.002,1.51,0.28,0.42,0.13,0.26,0.0,3.5e-05,9.2e-05,0.743,0.4,26148.0,0.001115,9.67,0.37,0.51,0.05,86.99,0.63,0.14,0.02,1.24,0.1,13.57,1.06,1,1,1,1,98.8,94.46,88.5,1354.037,0.0003,3.36096,5.9999999999999995e-05,-6.3e-05,0.000123,5380.72,112.75,0.82,0.04,0.93,0.12,1.7,0.38,0.26,11.478,11.907,11.975999999999999,12.529000000000002,1.535,4.0,2.443,3.227,0.0,0.0,89.912,0.89,1.255,1.075,0.177,0.006999999999999999,0.023,7.773,4.26,2.336,1.163,1.261,6,2,3,0,1
219698950,3540018633568783488,175.5252399490028,-23.354845141891197,0.116,0.006,1570.5643,0.0003,3.4465800000000004,0.104,0.002,1.79,0.4,0.7,0.17,0.31,0.0,4e-06,5.5e-05,0.7909999999999999,0.452,16690.0,0.0007,10.4,0.44,0.52,0.09,87.14,0.67,0.11,0.04,1.05,0.11,11.56,1.2,1,1,1,1,100.0,97.2,64.57,1570.5653,0.0007,3.44662,0.00015,-0.00020299999999999997,0.000327,6183.5,127.07,0.91,0.04,1.18,0.16,1.55,0.35,0.38,11.512,12.155,11.936,-10.442,1.151,18.0,3.878,6.574,0.0,0.0,87.613,0.008,2.064,3.2239999999999998,0.23600000000000002,0.071,0.02,7.959,4.699,1.361,0.991,1.113,6,2,3,0,1
434477274,5475265819801392128,156.1210190578697,-23.004168821567504,0.072,0.013,1544.1894,0.0011,2.8974,0.074,0.007,0.74,0.52,-0.68,3.58,0.31,0.0,-2.2e-05,0.000109,0.938,0.575,5823.0,0.00093,6.89,1.77,0.92,0.02,82.33,1.62,0.39,0.03,1.01,0.24,11.08,2.59,1,1,1,1,99.4,98.31,60.55,1544.1918,0.0023,2.89641,0.00044,2.6000000000000002e-05,0.000933,6249.0,125.48,1.41,0.07,1.21,0.17,0.43,0.1,0.93,12.265999999999998,12.860999999999999,12.642999999999999,27.546999999999997,1.848,10.0,4.654,5.502999999999999,0.0,0.0,18.997,0.863,2.3569999999999998,0.622,0.218,0.017,0.016,8.517000000000001,4.369,1.3430000000000002,0.993,1.005,6,2,5,0,1
25354620,6813798214459550464,328.3108262318674,-22.9028206657348,0.096,0.044,1323.7498,0.0015,5.02221,0.093,0.008,0.71,0.4,0.22,0.26,0.26,1.04,5e-05,0.000136,1.012,0.86,6709.0,0.00078,9.81,1.64,0.94,0.08,84.52,0.77,0.5,0.11,1.33,0.69,14.61,7.58,1,1,1,1,98.6,99.03,80.09,1323.7492,0.0006,5.02335,0.00021,0.001116,0.001351,5482.0,127.01,1.39,0.08,0.96,0.12,0.35,0.08,12.63,11.807,12.499,12.3,,,,,3.367,0.0,0.0,20.583000000000002,0.485,2.424,2.785,0.604,0.024,0.009000000000000001,5.954,3.133,2.105,1.037,1.062,3,1,5,0,1
257567854,5086537022856406272,52.8180373956935,-23.819792389291102,0.112,0.007,1411.9117,0.0014,3.5304,0.15,0.007,0.42,0.19,-0.1,1.39,0.31,0.0,0.000225,0.00027400000000000005,1.193,1.163,12790.0,0.0014320000000000001,6.5,0.65,0.69,0.07,83.88,1.26,0.16,0.05,1.33,0.14,14.56,1.58,1,1,1,1,100.0,98.3,85.89,1411.9025,0.0039,3.53186,0.0007700000000000001,-0.001523,0.001807,6153.0,108.0,1.19,0.05,1.17,0.16,0.69,0.15,0.79,11.185,11.99,11.582,-6.072,0.759,17.0,2.471,33.079,0.133,12.5,37.26,0.10400000000000001,1.14,0.976,0.20199999999999999,0.018000000000000002,0.032,5.7379999999999995,3.2319999999999998,1.261,1.012,1.311,5,1,4,1,1
139528693,5089851638095503616,63.756266167365595,-22.116390094999105,0.087,0.001,1438.1988,0.0005,2.17556,0.2,0.003,0.19,0.03,0.24,0.0,0.31,0.0,2.8e-05,4e-05,0.9079999999999999,1.171,8542.0,0.000762,3.64,0.04,0.28,0.09,85.59,0.87,0.06,0.01,1.79,0.11,19.59,1.2,1,1,1,1,100.0,91.1,87.78,1438.2015,0.0009,2.17545,0.00014,-0.000393,0.000256,6291.0,130.12,2.06,0.1,1.23,0.18,0.14,0.03,1.95,11.828,11.965,12.187999999999999,1.263,1.6019999999999999,12.0,4.417,6.412000000000001,0.0,0.0,74.577,1.247,1.5230000000000001,0.018000000000000002,0.0,0.001,0.077,6.737,3.8819999999999997,1.046,0.9640000000000001,1.8419999999999999,10,2,2,0,1
64070344,5125198463026124160,38.9567306547493,-23.796748813660496,0.077,0.009,1412.4235,0.0007,2.73732,0.075,0.004,0.7,0.25,-0.4,1.96,-0.94,2.59,3.4e-05,9.8e-05,0.899,1.579,7616.0,0.000839,6.51,0.66,0.92,0.02,81.85,0.8,0.49,0.0,1.27,0.23,13.95,2.48,1,1,1,1,99.4,91.94,86.68,1412.4217,0.0012,2.73716,0.00021,0.000157,0.000495,6432.0,122.02,1.66,0.09,1.3,0.21,0.28,0.07,1.57,12.015999999999998,12.515999999999998,12.369000000000002,,,,,2.2430000000000003,0.0,0.0,24.863000000000003,1.0979999999999999,1.68,0.6759999999999999,0.223,0.002,0.015,8.607000000000001,4.513,0.764,0.991,1.382,5,2,5,0,1
254304169,2360802411461490176,5.9164892330292,-22.2688947597256,0.091,0.118,1354.022,0.003,2.3827700000000003,0.112,0.012,0.2,0.17,0.24,0.0,0.38,0.0,2.1e-05,0.000215,1.0270000000000001,11.568,6318.0,0.002669,3.91,1.04,0.93,0.15,76.29,2.92,0.5,0.0,0.54,0.78,5.87,8.57,1,1,1,1,84.2,90.31,74.44,1354.0307,0.0126,2.3824,0.0018399999999999998,-0.0052450000000000005,0.003415,3518.0,157.0,0.59,0.08,0.58,0.02,2.81,0.15,16.49,13.554,15.669,14.706,,,,,8.128,0.197,6.3,9.852,0.5479999999999999,2.234,2.491,0.40299999999999997,0.006,0.026000000000000002,8.838,5.579,1.544,1.013,0.444,10,2,5,0,1
322807675,3485624792613332480,173.7032847510834,-25.6047166751875,0.107,0.01,1538.3026,0.0008,9.70464,0.097,0.006,1.9,0.62,0.14,0.99,-0.09,2.04,2.4e-05,0.00011899999999999999,1.0590000000000002,0.44799999999999995,11190.0,0.000705,21.16,2.01,0.88,0.03,87.61,0.25,0.4,0.02,0.87,0.14,9.53,1.48,1,1,1,1,99.8,96.15,77.65,1538.3019,0.0001,9.70255,4e-05,-0.000293,0.000248,5099.0,118.14,0.82,0.05,0.86,0.1,1.58,0.37,1.37,11.67,12.565,12.247,20.266,0.644,16.0,2.025,-0.45899999999999996,0.0,8.67e-16,39.959,1.598,3.0439999999999996,0.802,0.212,0.001,0.006999999999999999,6.13,3.906,1.984,1.051,0.7879999999999999,3,2,5,0,1
17361,6223959948995195392,219.3362332303344,-24.958522102527198,0.098,0.012,1596.9664,0.0005,3.60625,0.089,0.003,0.68,0.2,0.34,1.3,-0.85,2.04,-1.1e-05,8e-05,0.9059999999999999,0.718,10036.0,0.000709,7.77,0.37,0.92,0.03,83.22,0.33,0.5,0.06,1.23,0.21,13.46,2.27,1,1,1,1,100.0,97.43,57.07,1596.9598,0.0011,3.6067699999999996,0.00022999999999999998,-0.000591,0.000495,5775.3,121.64,1.26,0.06,1.03,0.13,0.52,0.11,1.67,11.342,11.495999999999999,11.765999999999998,-23.9,0.5329999999999999,12.0,1.4409999999999998,4.1530000000000005,0.0,0.0,47.065,1.319,2.2119999999999997,0.45,0.059000000000000004,0.023,0.017,8.075,4.93,1.167,1.016,1.167,6,1,5,0,1
